Date,Open,High,Low,Close,Change %
19-06-2017,9668.5,9740.3,9646.45,9726.9,1.04%
20-06-2017,9716.35,9728.55,9673.45,9684.35,-0.44%
21-06-2017,9669.8,9718.6,9637.2,9693.7,0.10%
22-06-2017,9688.7,9784.45,9688.2,9721.45,0.29%
23-06-2017,9741.35,9747.85,9627.65,9644.4,-0.79%
27-06-2017,9675.45,9675.75,9470.1,9539.05,-1.09%
28-06-2017,9545.45,9579.1,9496.1,9520.75,-0.19%
29-06-2017,9544,9609.05,9497.95,9524.15,0.04%
30-06-2017,9485.85,9513.95,9419.35,9494.2,-0.31%
03-07-2017,9496.75,9545.05,9457.4,9521.7,0.29%
04-07-2017,9548.25,9561.8,9491.75,9524.75,0.03%
05-07-2017,9529.7,9560.75,9504.6,9546.35,0.23%
06-07-2017,9549.8,9630.65,9542.55,9606.25,0.63%
07-07-2017,9607.7,9610.75,9543.55,9565.8,-0.42%
10-07-2017,9604.75,9716.4,9499,9633.6,0.71%
11-07-2017,9654.9,9657.6,9592.2,9605.2,-0.29%
12-07-2017,9616.9,9658.9,9576.3,9643.1,0.39%
13-07-2017,9684.1,9753.25,9682.65,9729.15,0.89%
14-07-2017,9736.45,9750.9,9665.15,9740.45,0.12%
17-07-2017,9765.25,9807,9748.35,9788,0.49%
18-07-2017,9773.1,9828.05,9764.1,9773.5,-0.15%
19-07-2017,9794.3,9834.05,9783.9,9825.45,0.53%
20-07-2017,9852.05,9881.4,9840.75,9866.9,0.42%
21-07-2017,9880.5,9906.25,9809.65,9888.2,0.22%
24-07-2017,9916.7,9946,9884.8,9926.6,0.39%
25-07-2017,10007.5,10008.35,9936.3,9958.8,0.32%
26-07-2017,9981,10003.8,9952.15,9986.85,0.28%
27-07-2017,10056.1,10216.3,10034.05,10163.8,1.77%
28-07-2017,10098.5,10196.9,10068.35,10167.75,0.04%
31-07-2017,10191.6,10279.05,10165.5,10269.25,1.00%
01-08-2017,10277.2,10295.3,10204.8,10262.7,-0.06%
02-08-2017,10283.5,10290.4,10181.85,10219.45,-0.42%
03-08-2017,10219.05,10219.05,10064.4,10086.3,-1.30%
04-08-2017,10068.25,10160.3,10049.95,10137.55,0.51%
07-08-2017,10145.85,10237.6,10144.65,10199.25,0.61%
08-08-2017,10220.6,10236.85,10060.4,10101.6,-0.96%
09-08-2017,10073.75,10081.85,9997.25,10022.25,-0.79%
10-08-2017,9991.6,10022.45,9783.2,9923.15,-0.99%
11-08-2017,9806.6,9910.25,9787.9,9837.35,-0.86%
14-08-2017,9867.7,9964.9,9862.35,9909.4,0.73%
16-08-2017,9947.85,10053.1,9892.25,10046.1,1.38%
17-08-2017,10070.3,10077.65,9979.5,10020.5,-0.25%
18-08-2017,9979.65,9980.6,9892.45,9942.35,-0.78%
21-08-2017,9966.9,10012.7,9871.7,9893.4,-0.49%
22-08-2017,9951.15,9972.7,9865.85,9910.25,0.17%
23-08-2017,9948.55,10070.25,9943.55,10056.9,1.48%
24-08-2017,10078.7,10089.45,10015.4,10040.7,-0.16%
28-08-2017,10081.15,10120.2,10074.25,10097,0.56%
29-08-2017,10065.7,10074.25,9963.75,9976.65,-1.19%
30-08-2017,10036.95,10110.25,10031.05,10071.45,0.95%
31-08-2017,10091,10111.3,10026.85,10098.5,0.27%
01-09-2017,10122.5,10128.7,10075.1,10103.3,0.05%
04-09-2017,10124.1,10125.8,9993.1,10035.65,-0.67%
05-09-2017,10048.3,10087.75,10035.35,10071.15,0.35%
06-09-2017,10011.7,10096.05,9989.6,10077.75,0.07%
07-09-2017,10094.45,10152.35,10069.25,10110,0.32%
08-09-2017,10145.65,10149.4,10090.4,10121,0.11%
11-09-2017,10153.1,10222.3,10153.1,10185.9,0.64%
12-09-2017,10233.55,10256.3,10183.9,10250,0.63%
13-09-2017,10256.75,10295.1,10223.35,10246,-0.04%
14-09-2017,10253.15,10292.1,10237.25,10257.95,0.12%
15-09-2017,10226.7,10271.15,10207,10238.5,-0.19%
18-09-2017,10279.1,10316.3,10275.05,10292.9,0.53%
19-09-2017,10301.2,10303.4,10256.7,10265.4,-0.27%
20-09-2017,10243.7,10282.95,10231,10246.75,-0.18%
21-09-2017,10237.45,10261.75,10155.25,10218.6,-0.27%
22-09-2017,10182.95,10184.7,10050.4,10064.9,-1.50%
25-09-2017,10064.15,10064.15,9894,9952.75,-1.11%
26-09-2017,9936.75,9980.6,9875.9,9952.4,0.00%
27-09-2017,10008.45,10014.05,9791.05,9807.7,-1.45%
28-09-2017,9809,9938,9768.1,9917.95,1.12%
29-09-2017,9959.15,10027.85,9916.15,9939.35,0.22%
03-10-2017,9997.2,10012.35,9928.25,9999.8,0.61%
04-10-2017,10010.4,10040.4,9972.75,10000.55,0.01%
05-10-2017,10005.8,10016.8,9945.95,9956.95,-0.44%
06-10-2017,9968.65,10005.45,9955.15,9985.05,0.28%
09-10-2017,9990.6,10022.25,9973.05,10002.35,0.17%
10-10-2017,10015.85,10035.8,9992.3,10019.65,0.17%
11-10-2017,10047.6,10077.3,9935.05,9958,-0.62%
12-10-2017,9973.45,10057.9,9915.1,10046.65,0.89%
13-10-2017,10056.5,10198.55,10048.95,10165.25,1.18%
16-10-2017,10217.15,10239.35,10125.35,10160.9,-0.04%
17-10-2017,10154,10182.75,10105.3,10133.85,-0.27%
18-10-2017,10049.05,10083.1,10009.3,10034.65,-0.98%
19-10-2017,10007.95,10015.25,9903.85,9934.75,-1.00%
23-10-2017,9966.2,9966.5,9878.9,9929.4,-0.05%
24-10-2017,9956.55,10000.25,9907.6,9978.4,0.49%
25-10-2017,10220.25,10274.9,10002.4,10144.9,1.67%
26-10-2017,10085.35,10168.75,10046.65,10156.6,0.12%
27-10-2017,10160.95,10207.6,10139.45,10178.85,0.22%
30-10-2017,10198.45,10257.1,10176.5,10222.4,0.43%
31-10-2017,10238.7,10271.95,10210.1,10235.7,0.13%
01-11-2017,10289.6,10453.9,10277.35,10437.6,1.97%
02-11-2017,10431.75,10494.1,10429.55,10464.75,0.26%
03-11-2017,10506.5,10561.9,10446,10530.85,0.63%
06-11-2017,10497.75,10570.7,10486.35,10530.2,-0.01%
07-11-2017,10551.4,10572.4,10407.75,10418.75,-1.06%
08-11-2017,10427.3,10464.8,10339.85,10358.45,-0.58%
09-11-2017,10398.95,10410.35,10300.1,10361.8,0.03%
10-11-2017,10343.4,10434.85,10331.7,10407.05,0.44%
13-11-2017,10413.75,10433.2,10303.65,10312.3,-0.91%
14-11-2017,10298.85,10340.4,10271.85,10292.45,-0.19%
15-11-2017,10276.45,10306,10238.15,10251.5,-0.40%
16-11-2017,10285.7,10369.85,10271.45,10345.4,0.92%
17-11-2017,10507.25,10565.25,10479.25,10498.65,1.48%
20-11-2017,10489.55,10503.25,10451.8,10478.2,-0.19%
21-11-2017,10498.25,10520.9,10475.2,10491.7,0.13%
22-11-2017,10500.35,10539.7,10487.1,10518.4,0.25%
23-11-2017,10534.3,10537.75,10452,10485,-0.32%
24-11-2017,10501.1,10518.55,10481.1,10505.85,0.20%
27-11-2017,10476.8,10559.35,10470.2,10544.2,0.37%
28-11-2017,10523.55,10587.55,10523.4,10544.7,0.00%
29-11-2017,10541.9,10551.85,10494.85,10515.55,-0.28%
30-11-2017,10482.65,10485.5,10303.95,10324.85,-1.81%
01-12-2017,10364.4,10366.45,10237.75,10256.15,-0.67%
04-12-2017,10298.45,10303.65,10211.85,10241.55,-0.14%
05-12-2017,10223.95,10285.65,10173.55,10251.25,0.09%
06-12-2017,10224.1,10225.65,10104.55,10119.25,-1.29%
07-12-2017,10144.9,10213.75,10120.75,10198.15,0.78%
08-12-2017,10237.65,10338.15,10237.65,10328,1.27%
11-12-2017,10377.8,10406.2,10346.75,10394.7,0.65%
12-12-2017,10392.2,10396.45,10293.95,10298.65,-0.92%
13-12-2017,10294.05,10360.65,10219.2,10248.7,-0.49%
14-12-2017,10276.25,10330.15,10193.55,10310.55,0.60%
15-12-2017,10424.65,10472.7,10403.1,10418,1.04%
18-12-2017,10316.3,10539,10107.9,10477.75,0.57%
19-12-2017,10499.55,10538.35,10483.7,10522.25,0.42%
20-12-2017,10556.8,10557.35,10466.5,10475.95,-0.44%
21-12-2017,10507.4,10507.4,10452.7,10471.65,-0.04%
22-12-2017,10499.35,10530.5,10476.55,10523.3,0.49%
26-12-2017,10534.95,10544.4,10472.9,10526.85,0.03%
27-12-2017,10514.2,10535.45,10433.45,10455.7,-0.68%
28-12-2017,10456.4,10477.3,10404.85,10437.55,-0.17%
29-12-2017,10435.6,10483.95,10426.7,10475.15,0.36%
01-01-2018,10479.65,10482.3,10360.05,10373.7,-0.97%
02-01-2018,10406.95,10426.55,10350.75,10398.4,0.24%
03-01-2018,10429,10443.75,10376.5,10386.35,-0.12%
04-01-2018,10412.35,10440.75,10381.25,10428.95,0.41%
05-01-2018,10466.15,10490.85,10420.65,10473.25,0.42%
08-01-2018,10500.6,10551,10500.55,10520,0.45%
09-01-2018,10539.55,10566.45,10476.35,10499.5,-0.19%
10-01-2018,10496.35,10503.4,10448.7,10464.55,-0.33%
11-01-2018,10468.25,10497.45,10434.95,10486.25,0.21%
12-01-2018,10507.75,10547.6,10451.95,10531.55,0.43%
15-01-2018,10598.4,10804.8,10584.95,10785.6,2.41%
16-01-2018,10806.95,10808.55,10721.85,10736.55,-0.45%
17-01-2018,10720.9,10855.2,10719.95,10837.85,0.94%
18-01-2018,10991.95,11060.75,10910.85,10951.85,1.05%
19-01-2018,10970,11088.4,10903.6,11073.25,1.11%
22-01-2018,11089.55,11132.6,11044.4,11093.15,0.18%
23-01-2018,11101.7,11207.65,11097.6,11195.05,0.92%
24-01-2018,11175.35,11257,11153.35,11212.25,0.15%
25-01-2018,11219.45,11267.4,11115.55,11232.65,0.18%
29-01-2018,11244.6,11368.5,11229.4,11331.25,0.88%
30-01-2018,11327.8,11328.5,11191.8,11208.15,-1.09%
31-01-2018,11151.2,11273,11145.1,11262.15,0.48%
01-02-2018,11252.25,11337.75,11127.35,11231.75,-0.27%
02-02-2018,11143.75,11145.55,10863.05,10886.9,-3.07%
05-02-2018,10697.85,10741.5,10643.5,10685.15,-1.85%
06-02-2018,10302.45,10698.6,10267.75,10572.5,-1.05%
07-02-2018,10659.25,10670.9,10492.15,10539.95,-0.31%
08-02-2018,10569.15,10735.05,10542.15,10656.9,1.11%
09-02-2018,10469,10513.2,10432.75,10467.05,-1.78%
12-02-2018,10493.95,10578.75,10462.45,10562,0.91%
14-02-2018,10620,10620.35,10450.35,10498.1,-0.61%
15-02-2018,10527.4,10637.6,10504.2,10560.4,0.59%
16-02-2018,10593.75,10623.8,10436.4,10464.9,-0.90%
19-02-2018,10539.1,10540.5,10354.7,10437.7,-0.26%
20-02-2018,10481.8,10498.9,10360.6,10381.1,-0.54%
21-02-2018,10432.65,10433.2,10364,10405.55,0.24%
22-02-2018,10361.85,10407.65,10335.8,10396.85,-0.08%
23-02-2018,10416.9,10529.75,10396.9,10519,1.17%
26-02-2018,10572.5,10686.45,10552.1,10678.65,1.52%
27-02-2018,10687.85,10696.1,10552.15,10561.65,-1.10%
28-02-2018,10481.45,10490.4,10422,10439.1,-1.16%
01-03-2018,10416.4,10482.35,10359.55,10372.6,-0.64%
05-03-2018,10354.4,10354.65,10281.45,10337.55,-0.34%
06-03-2018,10396.55,10424.2,10148.95,10200.65,-1.32%
07-03-2018,10161.2,10162.9,10035.4,10054.55,-1.43%
08-03-2018,10113.9,10230.8,10066.15,10209.1,1.54%
09-03-2018,10235.7,10279.4,10183.1,10194.2,-0.15%
12-03-2018,10262.1,10368.35,10245.85,10346.8,1.50%
13-03-2018,10328.2,10475.2,10322.1,10384.75,0.37%
14-03-2018,10338.45,10400.6,10264.25,10387.8,0.03%
15-03-2018,10391.75,10432.3,10356.5,10373.4,-0.14%
16-03-2018,10355.7,10363.1,10189.3,10211.25,-1.56%
19-03-2018,10232.15,10252.15,10092.85,10112.8,-0.96%
20-03-2018,10073.85,10173.9,10072.9,10132.95,0.20%
21-03-2018,10211.4,10269.8,10178.1,10199.55,0.66%
22-03-2018,10197.1,10232.65,10125.4,10140.8,-0.58%
23-03-2018,9997.05,10014.35,9934.5,9972.75,-1.66%
26-03-2018,9964.5,10222.9,9960.1,10207.1,2.35%
27-03-2018,10259.4,10304.15,10215.75,10269.5,0.61%
28-03-2018,10232.85,10241.2,10188,10207.6,-0.60%
02-04-2018,10199.75,10273.45,10157.95,10261.35,0.53%
03-04-2018,10248.15,10326.55,10227.65,10311.45,0.49%
04-04-2018,10317.65,10346.5,10143.35,10169.25,-1.38%
05-04-2018,10268.25,10432.65,10265.6,10414.55,2.41%
06-04-2018,10424.3,10482.9,10388.1,10468.15,0.51%
09-04-2018,10459.25,10560.15,10445.8,10530.8,0.60%
10-04-2018,10554.2,10575.85,10517,10541.05,0.10%
11-04-2018,10542.75,10545.95,10444.65,10502.95,-0.36%
12-04-2018,10493,10568.35,10454.35,10555.9,0.50%
13-04-2018,10577.6,10631.2,10525.85,10569.95,0.13%
16-04-2018,10522.7,10668.95,10517.85,10658.65,0.84%
17-04-2018,10689.5,10707,10626.65,10684.2,0.24%
18-04-2018,10722.5,10722.6,10583.5,10605,-0.74%
19-04-2018,10640.15,10640.4,10557.9,10579.7,-0.24%
20-04-2018,10583.45,10585.1,10471.4,10501.4,-0.74%
23-04-2018,10558.05,10558.05,10349,10479.55,-0.21%
24-04-2018,10496,10568.7,10492.9,10547.3,0.65%
25-04-2018,10533.85,10533.85,10441.85,10466.6,-0.77%
26-04-2018,10483.2,10493.55,10439,10480.9,0.14%
27-04-2018,10475.7,10626.4,10475.7,10614.9,1.28%
30-04-2018,10658.65,10714.8,10640.55,10675.75,0.57%
02-05-2018,10721.85,10776.4,10673.75,10726.25,0.47%
03-05-2018,10714.3,10770.9,10702.35,10743.9,0.16%
04-05-2018,10760.65,10760.65,10706.3,10735.8,-0.08%
07-05-2018,10753.45,10829.4,10744.7,10813.6,0.72%
08-05-2018,10880.95,10885.45,10826.8,10864.55,0.47%
09-05-2018,10814.25,10881.05,10795.85,10866.8,0.02%
10-05-2018,10909.05,10926.25,10843.3,10859.2,-0.07%
11-05-2018,10881.45,10996.85,10863.85,10988.3,1.19%
14-05-2018,10990.8,11039.85,10965.65,11007.6,0.18%
15-05-2018,11019,11168.2,10984.95,11016.65,0.08%
16-05-2018,10945.2,10993.2,10884.45,10903.2,-1.03%
17-05-2018,10930.3,10934.6,10828.6,10875.75,-0.25%
18-05-2018,10853.55,10868.2,10769.95,10783.2,-0.85%
21-05-2018,10831.05,10838.1,10669.65,10693.65,-0.83%
22-05-2018,10704.8,10789.7,10689.9,10721.55,0.26%
23-05-2018,10703,10744.15,10637.15,10653.7,-0.63%
24-05-2018,10686.85,10809.8,10657.4,10781.75,1.20%
25-05-2018,10803.45,10902.45,10795.75,10885.8,0.97%
28-05-2018,10898.5,11045.9,10892.65,11014.55,1.18%
29-05-2018,11003.05,11004.7,10875.6,10895.75,-1.08%
30-05-2018,10817.15,10941.15,10789.35,10899.45,0.03%
31-05-2018,11014.35,11191.25,10931.05,11131.7,2.13%
01-06-2018,11119.8,11166.75,11037.1,11058.05,-0.66%
04-06-2018,11178.65,11187.7,10862.5,10881.05,-1.60%
05-06-2018,10882.3,10908.95,10795.7,10889.3,0.08%
06-06-2018,10896.7,10979.5,10870.5,10965.1,0.70%
07-06-2018,11031.7,11125.35,11028.6,11057.4,0.84%
08-06-2018,11020.25,11025.4,10937.95,11003.35,-0.49%
11-06-2018,11007.7,11081.6,10994.3,11014.4,0.10%
12-06-2018,11055.2,11089.45,11009.65,11075.35,0.55%
13-06-2018,11111.55,11115.75,11034.35,11053,-0.20%
14-06-2018,11050.25,11050.25,10995.05,11010.85,-0.38%
15-06-2018,11011.15,11045.75,10944.45,10976.4,-0.31%
18-06-2018,10982.7,10994.7,10947,10962.8,-0.12%
19-06-2018,10974.4,10974.4,10913.05,10929.15,-0.31%
20-06-2018,10953.05,11049.8,10951.85,11040.35,1.02%
21-06-2018,11081.2,11113.1,11028.25,11044,0.03%
22-06-2018,11049.4,11231.65,11022.1,11213.85,1.54%
25-06-2018,11201.85,11219,11131,11140.1,-0.66%
26-06-2018,11103.35,11182.75,11096.85,11141.45,0.01%
27-06-2018,11154.7,11167.05,11017,11045.75,-0.86%
28-06-2018,11032.6,11052.15,10888.8,10949,-0.88%
29-06-2018,10960.55,11031,10953.7,11007.05,0.53%
02-07-2018,11019.75,11022.05,10868.3,10932.7,-0.68%
03-07-2018,10931.35,10952.35,10886.95,10909.7,-0.21%
04-07-2018,10922.9,11034.35,10892.25,11019.15,1.00%
05-07-2018,11035.95,11080.65,11003.35,11043.2,0.22%
06-07-2018,11015.9,11084.95,11008.05,11024,-0.17%
09-07-2018,11071.65,11104.85,11040.2,11090.65,0.60%
10-07-2018,11129.65,11199.45,11110.85,11191.3,0.91%
11-07-2018,11193.6,11229.9,11138.9,11153.25,-0.34%
12-07-2018,11203.2,11301.85,11194.7,11262.65,0.98%
13-07-2018,11279.75,11303.95,11230.75,11259.45,-0.03%
16-07-2018,11254.75,11264.4,11169,11184.5,-0.67%
17-07-2018,11173.4,11301.75,11171.1,11285.3,0.90%
18-07-2018,11334.2,11385.85,11258.8,11279.35,-0.05%
19-07-2018,11300.95,11300.95,11186.3,11208.7,-0.63%
20-07-2018,11191.1,11290.3,11167.3,11270.55,0.55%
23-07-2018,11205.75,11324.6,11197.3,11312.7,0.37%
24-07-2018,11299.8,11367,11279.95,11332.85,0.18%
25-07-2018,11351.55,11418.5,11345.95,11398.2,0.58%
26-07-2018,11404.7,11620.4,11402.75,11588.45,1.67%
27-07-2018,11627.55,11699.45,11624.85,11691,0.88%
30-07-2018,11728.85,11760.5,11650.95,11738.85,0.41%
31-07-2018,11708.65,11711.3,11605.45,11662.9,-0.65%
01-08-2018,11642.35,11683.55,11545.3,11590.25,-0.62%
02-08-2018,11546.05,11552.55,11448.15,11459.3,-1.13%
03-08-2018,11521.5,11649.4,11514.6,11636,1.54%
06-08-2018,11684.55,11734.75,11670.75,11699.05,0.54%
07-08-2018,11726.7,11729.3,11669.6,11702.4,0.03%
08-08-2018,11717.35,11783.35,11671.3,11770.25,0.58%
09-08-2018,11810.5,11855.2,11781.2,11838.1,0.58%
10-08-2018,11849.15,11853.4,11740.75,11768.75,-0.59%
13-08-2018,11646.05,11659.9,11583.25,11602.7,-1.41%
14-08-2018,11637,11700.45,11635.45,11669.85,0.58%
16-08-2018,11606.7,11644.6,11522,11536.45,-1.14%
17-08-2018,11593.8,11649,11582.6,11621.65,0.74%
20-08-2018,11649.95,11724.65,11649.95,11708.85,0.75%
21-08-2018,11709.15,11718.25,11662.05,11706.25,-0.02%
23-08-2018,11772,11775.7,11614.95,11625.45,-0.69%
24-08-2018,11600.9,11669.3,11575.9,11592.15,-0.29%
27-08-2018,11647.25,11758.05,11636.2,11741.2,1.29%
28-08-2018,11779.55,11806.35,11729.65,11796.95,0.47%
29-08-2018,11787.15,11845.3,11780.15,11807.45,0.09%
30-08-2018,11803.85,11805,11703.8,11743.35,-0.54%
31-08-2018,11747,11784.15,11671.1,11719.05,-0.21%
03-09-2018,11785.05,11785.6,11616.95,11631.3,-0.75%
04-09-2018,11631.7,11651.45,11501.1,11521.6,-0.94%
05-09-2018,11508.5,11553.55,11365.75,11459.65,-0.54%
06-09-2018,11494.45,11531.4,11398.25,11501.8,0.37%
07-09-2018,11509.7,11523,11426.1,11502.1,0.00%
10-09-2018,11466.3,11471.35,11321.3,11340.3,-1.41%
11-09-2018,11374.9,11376.9,11174.25,11186.3,-1.36%
12-09-2018,11228,11235.7,11089.9,11208.45,0.20%
14-09-2018,11300.95,11427.95,11290.5,11414.7,1.84%
17-09-2018,11349.65,11349.65,11207.65,11223.5,-1.68%
18-09-2018,11214.35,11249.9,11050.45,11065.85,-1.40%
19-09-2018,11103.8,11112.15,10957.2,10973.05,-0.84%
21-09-2018,11043.05,11187.75,10451.4,10858.45,-1.04%
24-09-2018,10882.25,10883.05,10448.55,10485.15,-3.44%
25-09-2018,10476.3,10708.05,10355.7,10684.3,1.90%
26-09-2018,10760.1,10782.2,10650.4,10703.6,0.18%
27-09-2018,10717.65,10721.8,10510.3,10524.95,-1.67%
28-09-2018,10573.8,10676.3,10486.7,10577.1,0.50%
01-10-2018,10550.75,10730.9,10448.45,10706.55,1.22%
03-10-2018,10676.1,10740.35,10566.2,10589.4,-1.09%
04-10-2018,10454.25,10517.8,10350.15,10481.65,-1.02%
05-10-2018,10442.75,10510.15,10129.4,10216.9,-2.53%
08-10-2018,10192.75,10265.05,10029.2,10175.95,-0.40%
09-10-2018,10211.8,10323.3,10160.45,10212.45,0.36%
10-10-2018,10247.8,10603.1,10242.1,10563.6,3.44%
11-10-2018,10203.85,10358.9,10192.2,10266.9,-2.81%
12-10-2018,10369.25,10567.75,10352.8,10537.55,2.64%
15-10-2018,10584.4,10609.05,10443.1,10545.05,0.07%
16-10-2018,10557,10680.95,10518.35,10628.25,0.79%
17-10-2018,10729.6,10754.4,10388.15,10416.6,-1.99%
19-10-2018,10337.4,10468.7,10228.65,10284.25,-1.27%
22-10-2018,10447.05,10477.9,10313.9,10336.05,0.50%
23-10-2018,10226.05,10388.25,10225.35,10321.7,-0.14%
24-10-2018,10476.3,10495.15,10336.95,10464.85,1.39%
25-10-2018,10373.55,10418.25,10295.3,10341.7,-1.18%
26-10-2018,10346.9,10373.7,10233.95,10260.1,-0.79%
29-10-2018,10337.5,10501.85,10239.15,10472.45,2.07%
30-10-2018,10467.75,10541.65,10351.7,10398.65,-0.70%
31-10-2018,10414.5,10652.8,10336.8,10639.95,2.32%
01-11-2018,10703.2,10747.05,10621.95,10684.85,0.42%
02-11-2018,10777.85,10938.25,10755.3,10864.95,1.69%
05-11-2018,10860.5,10865,10769.95,10840.45,-0.23%
06-11-2018,10853,10903.4,10776.85,10800.25,-0.37%
07-11-2018,10880.25,10885.65,10864.5,10874.45,0.69%
09-11-2018,10874.75,10897.3,10773.95,10874.6,0.00%
12-11-2018,10887.25,10943.65,10736.25,10757,-1.08%
13-11-2018,10712,10879.9,10694.25,10867.6,1.03%
14-11-2018,10943,10978.95,10888.15,10934.95,0.62%
15-11-2018,10946.85,11071.35,10880.35,11055.2,1.10%
16-11-2018,11089.3,11170.3,11069.75,11140.05,0.77%
19-11-2018,11183.15,11184.7,11095.6,11128.6,-0.10%
20-11-2018,11098.5,11111,11019.25,11043.15,-0.77%
21-11-2018,11038.9,11122.95,11011.05,11087.8,0.40%
22-11-2018,11084.15,11126.55,10972.85,10994.2,-0.84%
26-11-2018,11048.65,11132.6,11005.6,11124.35,1.18%
27-11-2018,11094.5,11190.9,11088.4,11173.3,0.44%
28-11-2018,11200.55,11247.15,11187.8,11222.85,0.44%
29-11-2018,11305.25,11452.3,11290.4,11428.3,1.83%
30-11-2018,11474.3,11474.3,11376.4,11438.8,0.09%
03-12-2018,11503.85,11517.3,11388.9,11428.85,-0.09%
04-12-2018,11414.55,11422.2,11310.05,11351.3,-0.68%
05-12-2018,11302.05,11340,11272.7,11316.75,-0.30%
06-12-2018,11237.75,11247.15,11146.8,11158.85,-1.40%
07-12-2018,11195.85,11341.05,11186.6,11316.45,1.41%
10-12-2018,11093.45,11179.9,11051,11060.95,-2.26%
11-12-2018,10875.65,11103.55,10837.6,11081.65,0.19%
12-12-2018,11126.5,11297.3,11095.45,11279.75,1.79%
13-12-2018,11349.45,11421.05,11323.6,11368.1,0.78%
14-12-2018,11373.4,11399.35,11296,11327.6,-0.36%
17-12-2018,11364.75,11452.8,11362.75,11441.9,1.01%
18-12-2018,11402.25,11509.05,11360.95,11496.45,0.48%
19-12-2018,11522.15,11631.55,11520.25,11616.3,1.04%
20-12-2018,11537.3,11616.45,11508.6,11599.75,-0.14%
21-12-2018,11601.55,11632.35,11397.85,11439.05,-1.39%
24-12-2018,11449.8,11454.7,11319.15,11334.45,-0.91%
26-12-2018,11298.95,11495.2,11204.55,11475.6,1.25%
27-12-2018,11563.7,11583.3,11446.75,11459,-0.14%
28-12-2018,11523.35,11615.6,11515.55,11586.25,1.11%
31-12-2018,11646.9,11655.7,11568.15,11585.9,0.00%
01-01-2019,11608.55,11718,11526.75,11702.05,1.00%
02-01-2019,11660.4,11697.85,11535.95,11586.2,-0.99%
03-01-2019,11590.9,11602.15,11447.85,11458.95,-1.10%
04-01-2019,11486.1,11591.7,11457.7,11572.45,0.99%
07-01-2019,11635.65,11663.55,11575.9,11591.6,0.17%
08-01-2019,11600.15,11646,11527.9,11635.45,0.38%
09-01-2019,11684.95,11752.15,11616,11740.75,0.90%
10-01-2019,11736.2,11741.55,11660.15,11675.5,-0.56%
11-01-2019,11694.1,11734.05,11629.9,11690.85,0.13%
14-01-2019,11662.25,11662.5,11552,11589.9,-0.86%
15-01-2019,11620.7,11684.25,11609.4,11675.3,0.74%
16-01-2019,11670.75,11719.5,11638.55,11653.35,-0.19%
17-01-2019,11691.9,11733.45,11620.5,11703.55,0.43%
18-01-2019,11715.8,11724.15,11649.55,11678.25,-0.22%
21-01-2019,11689.15,11744.9,11632.5,11717.35,0.33%
22-01-2019,11704.8,11706.95,11630.8,11670.1,-0.40%
23-01-2019,11672.2,11687.7,11529.5,11556.6,-0.97%
24-01-2019,11567.25,11579.05,11504.1,11545.15,-0.10%
25-01-2019,11531.2,11607.75,11457.25,11483.6,-0.53%
28-01-2019,11460.55,11482.3,11223.05,11266.5,-1.89%
29-01-2019,11249.75,11289.55,11148.5,11224.8,-0.37%
30-01-2019,11307.05,11323.9,11215.15,11275.2,0.45%
31-01-2019,11315,11465.35,11273.85,11456.4,1.61%
01-02-2019,11476.95,11614.65,11396.05,11460.9,0.04%
04-02-2019,11420.15,11518.85,11357.05,11492.65,0.28%
05-02-2019,11506.65,11533.85,11453.35,11519.55,0.23%
06-02-2019,11542,11620.9,11536.75,11610.15,0.79%
07-02-2019,11622.15,11685.15,11576.15,11606.5,-0.03%
08-02-2019,11563.6,11632.3,11513.75,11540.25,-0.57%
11-02-2019,11524.95,11531.75,11467.75,11488.75,-0.45%
12-02-2019,11474.2,11516.55,11358.6,11368.8,-1.04%
13-02-2019,11392,11444.1,11348,11369.3,0.00%
14-02-2019,11363.85,11365.25,11267.85,11304.75,-0.57%
15-02-2019,11315.05,11320.65,11138.1,11213.9,-0.80%
18-02-2019,11223.7,11254.45,11134.6,11148.25,-0.59%
19-02-2019,11144.55,11285.45,11136.4,11158.1,0.09%
20-02-2019,11207.95,11299.35,11187.75,11287.7,1.16%
21-02-2019,11299.65,11401.65,11291.25,11386.8,0.88%
22-02-2019,11362.15,11372.7,11309.5,11319.75,-0.59%
25-02-2019,11353.9,11416.9,11330.45,11406.7,0.77%
26-02-2019,11278.8,11362,11231.95,11294.85,-0.98%
27-02-2019,11352.1,11398.05,11188.2,11234.1,-0.54%
28-02-2019,11271.05,11285.1,11215.5,11227.4,-0.06%
01-03-2019,11284.85,11330.15,11266.3,11308.15,0.72%
05-03-2019,11313.5,11507.2,11259.25,11500.55,1.70%
06-03-2019,11541.55,11595,11509.3,11581.2,0.70%
07-03-2019,11603.2,11634.8,11533.2,11613.8,0.28%
08-03-2019,11582.85,11626.85,11563.35,11619.6,0.05%
11-03-2019,11649.35,11737.2,11637.25,11721.05,0.87%
12-03-2019,11807,11909.65,11793.6,11895.45,1.49%
13-03-2019,11915.55,12054,11855.75,12034.15,1.17%
14-03-2019,12102.25,12116.75,11992.65,12027.3,-0.06%
15-03-2019,12057.85,12272.05,12052.85,12206.4,1.49%
18-03-2019,12265.15,12372.3,12196.8,12269.95,0.52%
19-03-2019,12312.6,12331.8,12259.25,12314.85,0.37%
20-03-2019,12324.7,12384.8,12279.2,12351.05,0.29%
